timestamp,counter,interpolated,T7,T8,raw_cq,marker_hardware,markers
2025-07-26T20:34:00.879353,77,0,3312.476,4296.762,0.0,0,[]
2025-07-26T20:34:00.879678,78,0,3340.095,4343.905,0.0,0,[]
2025-07-26T20:34:00.923213,79,0,3308.667,4389.143,0.0,0,[]
2025-07-26T20:34:00.923805,80,0,3258.667,4363.905,0.0,0,[]
2025-07-26T20:34:00.924303,81,0,3286.762,4377.238,0.0,0,[]
2025-07-26T20:34:00.924681,82,0,3298.667,4433.905,0.0,0,[]
2025-07-26T20:34:00.924999,83,0,3303.429,4426.762,0.0,0,[]
2025-07-26T20:34:00.944195,84,0,3389.619,4402.952,0.0,0,[]
2025-07-26T20:34:00.944798,85,0,3411.524,4388.667,0.0,0,[]
2025-07-26T20:34:00.945184,86,0,3306.286,4336.762,0.0,0,[]
2025-07-26T20:34:00.945607,87,0,3302.952,4310.095,0.0,0,[]
2025-07-26T20:34:00.945837,88,0,3396.762,4337.714,0.0,0,[]
2025-07-26T20:34:00.989021,89,0,3341.524,4379.619,0.0,0,[]
2025-07-26T20:34:00.989714,90,0,3257.714,4417.714,0.0,0,[]
2025-07-26T20:34:00.989980,91,0,3335.81,4402.952,0.0,0,[]
2025-07-26T20:34:00.990181,92,0,3348.667,4370.095,0.0,0,[]
2025-07-26T20:34:00.990353,93,0,3238.19,4398.19,0.0,0,[]
2025-07-26T20:34:01.034383,94,0,3287.238,4423.905,0.0,0,[]
2025-07-26T20:34:01.034885,95,0,3408.667,4383.429,0.0,0,[]
2025-07-26T20:34:01.035198,96,0,3343.905,4337.238,0.0,0,[]
2025-07-26T20:34:01.035399,97,0,3299.143,4324.857,0.0,0,[]
2025-07-26T20:34:01.035608,98,0,3416.286,4331.524,0.0,0,[]
2025-07-26T20:34:01.079121,99,0,3407.714,4359.619,0.0,0,[]
2025-07-26T20:34:01.079883,100,0,3284.381,4387.714,0.0,0,[]
2025-07-26T20:34:01.080176,101,0,3310.095,4404.381,0.0,0,[]
2025-07-26T20:34:01.080357,102,0,3344.857,4439.143,0.0,0,[]
2025-07-26T20:34:01.080494,103,0,3278.19,4453.905,0.0,0,[]
2025-07-26T20:34:01.102388,104,0,3323.905,4433.905,0.0,0,[]
2025-07-26T20:34:01.103316,105,0,3414.857,4433.905,0.0,0,[]
2025-07-26T20:34:01.103826,106,0,3355.81,4411.048,0.0,0,[]
2025-07-26T20:34:01.104125,107,0,3317.238,4340.571,0.0,0,[]
2025-07-26T20:34:01.104513,108,0,3391.524,4312.476,0.0,0,[]
2025-07-26T20:34:01.145602,109,0,3367.714,4336.286,0.0,0,[]
2025-07-26T20:34:01.146451,110,0,3269.619,4345.81,0.0,0,[]
2025-07-26T20:34:01.146930,111,0,3294.381,4356.762,0.0,0,[]
2025-07-26T20:34:01.147239,112,0,3332.0,4407.238,0.0,0,[]
2025-07-26T20:34:01.147497,113,0,3277.238,4438.19,0.0,0,[]
2025-07-26T20:34:01.193031,114,0,3291.524,4420.571,0.0,0,[]
2025-07-26T20:34:01.193753,115,0,3367.714,4419.619,0.0,0,[]
2025-07-26T20:34:01.194209,116,0,3349.619,4414.381,0.0,0,[]
2025-07-26T20:34:01.194606,117,0,3320.095,4358.19,0.0,0,[]
2025-07-26T20:34:01.194970,118,0,3378.667,4318.19,0.0,0,[]
2025-07-26T20:34:01.237256,119,0,3378.19,4330.571,0.0,0,[]
2025-07-26T20:34:01.237955,120,0,3278.19,4348.19,0.0,0,[]
2025-07-26T20:34:01.238448,121,0,3262.0,4354.381,0.0,0,[]
2025-07-26T20:34:01.238805,122,0,3310.571,4395.333,0.0,0,[]
2025-07-26T20:34:01.239025,123,0,3271.048,4451.048,0.0,0,[]
2025-07-26T20:34:01.259552,124,0,3246.286,4425.333,0.0,0,[]
2025-07-26T20:34:01.260343,125,0,3319.619,4371.524,0.0,0,[]
2025-07-26T20:34:01.260808,126,0,3333.429,4392.952,0.0,0,[]
2025-07-26T20:34:01.261191,127,0,3306.286,4400.571,0.0,0,[]
2025-07-26T20:34:01.261531,0,0,3380.095,4336.762,0.0,0,[]
2025-07-26T20:34:01.305354,1,0,3404.381,4323.905,0.0,0,[]
2025-07-26T20:34:01.306180,2,0,3286.286,4368.19,0.0,0,[]
2025-07-26T20:34:01.306692,3,0,3272.952,4357.714,0.0,0,[]
2025-07-26T20:34:01.307009,4,0,3366.762,4363.905,0.0,0,[]
2025-07-26T20:34:01.307280,5,0,3322.0,4445.81,0.0,0,[]
2025-07-26T20:34:01.349601,6,0,3256.286,4442.0,0.0,0,[]
2025-07-26T20:34:01.350389,7,0,3315.81,4373.905,0.0,0,[]
2025-07-26T20:34:01.350667,8,0,3328.667,4393.429,0.0,0,[]
2025-07-26T20:34:01.350846,9,0,3306.762,4391.524,0.0,0,[]
2025-07-26T20:34:01.350992,10,0,3395.333,4314.381,0.0,0,[]
2025-07-26T20:34:01.372428,11,0,3429.619,4313.905,0.0,0,[]
2025-07-26T20:34:01.373085,12,0,3314.857,4361.524,0.0,0,[]
2025-07-26T20:34:01.373352,13,0,3279.143,4343.905,0.0,0,[]
2025-07-26T20:34:01.373604,14,0,3340.571,4346.762,0.0,0,[]
2025-07-26T20:34:01.374158,15,0,3306.762,4413.905,0.0,0,[]
2025-07-26T20:34:01.418063,16,0,3269.143,4427.238,0.0,0,[]
2025-07-26T20:34:01.418850,17,0,3327.714,4400.095,0.0,0,[]
2025-07-26T20:34:01.419411,18,0,3328.667,4422.0,0.0,0,[]
2025-07-26T20:34:01.419853,19,0,3293.429,4423.905,0.0,0,[]
2025-07-26T20:34:01.420237,20,0,3370.571,4357.714,0.0,0,[]
2025-07-26T20:34:01.462437,21,0,3428.19,4310.095,0.0,0,[]
2025-07-26T20:34:01.463669,22,0,3351.048,4326.286,0.0,0,[]
2025-07-26T20:34:01.464441,23,0,3319.619,4341.048,0.0,0,[]
2025-07-26T20:34:01.465080,24,0,3375.81,4335.81,0.0,0,[]
2025-07-26T20:34:01.465559,25,0,3334.857,4389.619,0.0,0,[]
2025-07-26T20:34:01.507418,26,0,3253.905,4436.286,0.0,0,[]
2025-07-26T20:34:01.508350,27,0,3287.238,4387.714,0.0,0,[]
2025-07-26T20:34:01.508827,28,0,3304.381,4392.476,0.0,0,[]
2025-07-26T20:34:01.509246,29,0,3257.238,4445.333,0.0,0,[]
2025-07-26T20:34:01.509645,30,0,3313.905,4378.667,0.0,0,[]
2025-07-26T20:34:01.529668,31,0,3394.381,4315.81,0.0,0,[]
2025-07-26T20:34:01.530361,32,0,3339.619,4345.81,0.0,0,[]
2025-07-26T20:34:01.530756,33,0,3300.095,4313.429,0.0,0,[]
2025-07-26T20:34:01.531069,34,0,3348.19,4274.381,0.0,0,[]
2025-07-26T20:34:01.531313,35,0,3313.905,4360.095,0.0,0,[]
2025-07-26T20:34:01.576215,36,0,3252.952,4413.429,0.0,0,[]
2025-07-26T20:34:01.576896,37,0,3301.524,4382.0,0.0,0,[]
2025-07-26T20:34:01.577310,38,0,3324.381,4420.571,0.0,0,[]
2025-07-26T20:34:01.577563,39,0,3279.619,4454.381,0.0,0,[]
2025-07-26T20:34:01.577783,40,0,3326.286,4395.333,0.0,0,[]
2025-07-26T20:34:01.619152,41,0,3411.524,4382.0,0.0,0,[]
2025-07-26T20:34:01.619746,42,0,3391.524,4399.619,0.0,0,[]
2025-07-26T20:34:01.620001,43,0,3346.286,4341.048,0.0,0,[]
2025-07-26T20:34:01.620239,44,0,3369.619,4296.762,0.0,0,[]
2025-07-26T20:34:01.620446,45,0,3363.429,4335.81,0.0,0,[]
2025-07-26T20:34:01.664366,46,0,3293.905,4371.524,0.0,0,[]
2025-07-26T20:34:01.665118,47,0,3289.619,4371.048,0.0,0,[]
2025-07-26T20:34:01.665435,48,0,3323.429,4411.048,0.0,0,[]
2025-07-26T20:34:01.665674,49,0,3286.762,4464.857,0.0,0,[]
2025-07-26T20:34:01.665914,50,0,3281.524,4448.19,0.0,0,[]
2025-07-26T20:34:01.688095,51,0,3359.143,4424.381,0.0,0,[]
2025-07-26T20:34:01.688728,52,0,3374.857,4432.476,0.0,0,[]
2025-07-26T20:34:01.689085,53,0,3341.524,4399.143,0.0,0,[]
2025-07-26T20:34:01.689338,54,0,3381.048,4344.381,0.0,0,[]
2025-07-26T20:34:01.689550,55,0,3397.238,4335.333,0.0,0,[]
2025-07-26T20:34:01.732816,56,0,3312.476,4345.81,0.0,0,[]
2025-07-26T20:34:01.734545,57,0,3266.762,4344.381,0.0,0,[]
2025-07-26T20:34:01.734932,58,0,3284.381,4378.19,0.0,0,[]
2025-07-26T20:34:01.735534,59,0,3280.095,4438.667,0.0,0,[]
2025-07-26T20:34:01.735960,60,0,3310.095,4428.667,0.0,0,[]
2025-07-26T20:34:01.778437,61,0,3370.571,4382.952,0.0,0,[]
2025-07-26T20:34:01.779132,62,0,3358.19,4402.476,0.0,0,[]
2025-07-26T20:34:01.779532,63,0,3334.857,4414.381,0.0,0,[]
2025-07-26T20:34:01.779774,64,0,3383.429,4349.619,0.0,0,[]
2025-07-26T20:34:01.779973,65,0,3381.524,4319.143,0.0,0,[]
2025-07-26T20:34:01.823531,66,0,3285.333,4345.333,0.0,0,[]
2025-07-26T20:34:01.824762,67,0,3277.714,4336.286,0.0,0,[]
2025-07-26T20:34:01.825614,68,0,3349.143,4376.762,0.0,0,[]
2025-07-26T20:34:01.826066,69,0,3311.048,4469.143,0.0,0,[]
2025-07-26T20:34:01.826697,70,0,3264.381,4433.429,0.0,0,[]
2025-07-26T20:34:01.845523,71,0,3332.952,4385.81,0.0,0,[]
2025-07-26T20:34:01.846366,72,0,3344.857,4429.619,0.0,0,[]
2025-07-26T20:34:01.846769,73,0,3306.762,4351.524,0.0,0,[]
2025-07-26T20:34:01.847328,74,0,3386.762,4227.238,0.0,0,[]
2025-07-26T20:34:01.847641,75,0,3433.905,4267.238,0.0,0,[]
2025-07-26T20:34:01.889514,76,0,3330.571,4340.095,0.0,0,[]
2025-07-26T20:34:01.890235,77,0,3292.952,4348.19,0.0,0,[]
2025-07-26T20:34:01.890571,78,0,3343.905,4353.429,0.0,0,[]
2025-07-26T20:34:01.891030,79,0,3302.476,4361.048,0.0,0,[]
2025-07-26T20:34:01.891350,80,0,3250.571,4379.143,0.0,0,[]
2025-07-26T20:34:01.934615,81,0,3286.286,4399.143,0.0,0,[]
2025-07-26T20:34:01.935296,82,0,3299.619,4400.571,0.0,0,[]
2025-07-26T20:34:01.935639,83,0,3301.048,4407.714,0.0,0,[]
2025-07-26T20:34:01.935882,84,0,3373.429,4393.429,0.0,0,[]
2025-07-26T20:34:01.936101,85,0,3411.524,4339.143,0.0,0,[]
2025-07-26T20:34:01.966044,86,0,3333.429,4316.762,0.0,0,[]
2025-07-26T20:34:01.966858,87,0,3287.714,4318.19,0.0,0,[]
2025-07-26T20:34:01.967206,88,0,3347.714,4315.333,0.0,0,[]
2025-07-26T20:34:01.967402,89,0,3344.857,4360.095,0.0,0,[]
2025-07-26T20:34:01.967613,90,0,3261.524,4390.095,0.0,0,[]
2025-07-26T20:34:02.001761,91,0,3263.905,4372.952,0.0,0,[]
2025-07-26T20:34:02.002133,92,0,3288.667,4420.095,0.0,0,[]
2025-07-26T20:34:02.002542,93,0,3257.714,4462.952,0.0,0,[]
2025-07-26T20:34:02.002842,94,0,3315.333,4413.429,0.0,0,[]
2025-07-26T20:34:02.003074,95,0,3411.524,4379.619,0.0,0,[]
2025-07-26T20:34:02.046316,96,0,3360.571,4366.286,0.0,0,[]
2025-07-26T20:34:02.046683,97,0,3302.0,4313.429,0.0,0,[]
2025-07-26T20:34:02.046882,98,0,3355.81,4305.81,0.0,0,[]
2025-07-26T20:34:02.047065,99,0,3333.429,4373.429,0.0,0,[]
2025-07-26T20:34:02.047233,100,0,3258.667,4406.286,0.0,0,[]
2025-07-26T20:34:02.092022,101,0,3315.333,4393.429,0.0,0,[]
2025-07-26T20:34:02.092700,102,0,3348.667,4422.476,0.0,0,[]
2025-07-26T20:34:02.093238,103,0,3271.524,4453.429,0.0,0,[]
2025-07-26T20:34:02.093479,104,0,3303.429,4425.333,0.0,0,[]
2025-07-26T20:34:02.093650,105,0,3402.952,4397.238,0.0,0,[]
2025-07-26T20:34:02.114565,106,0,3371.048,4381.524,0.0,0,[]
2025-07-26T20:34:02.115219,107,0,3329.143,4333.429,0.0,0,[]
2025-07-26T20:34:02.115834,108,0,3379.143,4286.762,0.0,0,[]
2025-07-26T20:34:02.116423,109,0,3353.905,4307.238,0.0,0,[]
2025-07-26T20:34:02.116820,110,0,3259.619,4368.667,0.0,0,[]
2025-07-26T20:34:02.158739,111,0,3269.619,4390.571,0.0,0,[]
2025-07-26T20:34:02.159060,112,0,3307.238,4404.381,0.0,0,[]
2025-07-26T20:34:02.159244,113,0,3269.143,4440.571,0.0,0,[]
2025-07-26T20:34:02.159411,114,0,3288.19,4428.19,0.0,0,[]
2025-07-26T20:34:02.159561,115,0,3373.429,4402.952,0.0,0,[]
2025-07-26T20:34:02.203756,116,0,3361.048,4405.81,0.0,0,[]
2025-07-26T20:34:02.204276,117,0,3310.095,4353.905,0.0,0,[]
2025-07-26T20:34:02.204596,118,0,3365.81,4286.286,0.0,0,[]
2025-07-26T20:34:02.204884,119,0,3391.524,4318.19,0.0,0,[]
2025-07-26T20:34:02.205166,120,0,3294.857,4375.333,0.0,0,[]
2025-07-26T20:34:02.248196,121,0,3277.714,4371.524,0.0,0,[]
2025-07-26T20:34:02.248643,122,0,3338.19,4396.762,0.0,0,[]
2025-07-26T20:34:02.248929,123,0,3285.333,4461.048,0.0,0,[]
2025-07-26T20:34:02.249356,124,0,3246.762,4455.81,0.0,0,[]
2025-07-26T20:34:02.249784,125,0,3334.857,4422.0,0.0,0,[]
2025-07-26T20:34:02.272508,126,0,3345.333,4421.048,0.0,0,[]
2025-07-26T20:34:02.273438,127,0,3292.952,4386.762,0.0,0,[]
2025-07-26T20:34:02.274124,0,0,3366.762,4332.476,0.0,0,[]
2025-07-26T20:34:02.274742,1,0,3407.238,4330.095,0.0,0,[]
2025-07-26T20:34:02.275192,2,0,3294.857,4347.714,0.0,0,[]
2025-07-26T20:34:02.340330,3,0,3272.0,4339.143,0.0,0,[]
2025-07-26T20:34:02.341250,4,0,3342.952,4370.095,0.0,0,[]
2025-07-26T20:34:02.341800,5,0,3298.19,4444.857,0.0,0,[]
2025-07-26T20:34:02.342096,6,0,3273.429,4433.905,0.0,0,[]
2025-07-26T20:34:02.342269,7,0,3360.095,4379.143,0.0,0,[]
2025-07-26T20:34:02.362559,8,0,3346.762,4409.143,0.0,0,[]
2025-07-26T20:34:02.363111,9,0,3290.095,4422.952,0.0,0,[]
2025-07-26T20:34:02.363444,10,0,3382.952,4342.476,0.0,0,[]
2025-07-26T20:34:02.363717,11,0,3441.048,4297.714,0.0,0,[]
2025-07-26T20:34:02.363955,12,0,3328.19,4327.714,0.0,0,[]
2025-07-26T20:34:02.407860,13,0,3282.0,4335.333,0.0,0,[]
2025-07-26T20:34:02.408579,14,0,3347.238,4350.571,0.0,0,[]
2025-07-26T20:34:02.409053,15,0,3315.333,4432.0,0.0,0,[]
2025-07-26T20:34:02.409508,16,0,3263.905,4446.762,0.0,0,[]
2025-07-26T20:34:02.409979,17,0,3318.667,4375.81,0.0,0,[]
2025-07-26T20:34:02.474848,18,0,3325.333,4384.381,0.0,0,[]
2025-07-26T20:34:02.475551,19,0,3283.905,4413.905,0.0,0,[]
2025-07-26T20:34:02.477156,20,0,3360.095,4348.19,0.0,0,[]
2025-07-26T20:34:02.477672,21,0,3429.619,4306.762,0.0,0,[]
2025-07-26T20:34:02.478087,22,0,3351.048,4331.048,0.0,0,[]
2025-07-26T20:34:02.478363,23,0,3301.048,4326.286,0.0,0,[]
2025-07-26T20:34:02.478596,24,0,3344.381,4333.429,0.0,0,[]
2025-07-26T20:34:02.478808,25,0,3311.048,4396.286,0.0,0,[]
2025-07-26T20:34:02.479012,26,0,3259.143,4399.619,0.0,0,[]
2025-07-26T20:34:02.479215,27,0,3312.952,4360.095,0.0,0,[]
2025-07-26T20:34:02.519316,28,0,3325.81,4406.762,0.0,0,[]
2025-07-26T20:34:02.520233,29,0,3274.857,4447.714,0.0,0,[]
2025-07-26T20:34:02.521043,30,0,3337.714,4386.762,0.0,0,[]
2025-07-26T20:34:02.521620,31,0,3422.952,4337.714,0.0,0,[]
2025-07-26T20:34:02.521944,32,0,3358.667,4341.524,0.0,0,[]
2025-07-26T20:34:02.590136,33,0,3309.143,4325.333,0.0,0,[]
2025-07-26T20:34:02.590861,34,0,3386.762,4308.667,0.0,0,[]
2025-07-26T20:34:02.591351,35,0,3382.952,4352.952,0.0,0,[]
2025-07-26T20:34:02.591697,36,0,3281.524,4419.143,0.0,0,[]
2025-07-26T20:34:02.591861,37,0,3284.381,4443.429,0.0,0,[]
2025-07-26T20:34:02.592038,38,0,3316.286,4450.571,0.0,0,[]
2025-07-26T20:34:02.592208,39,0,3276.286,4447.714,0.0,0,[]
2025-07-26T20:34:02.592343,40,0,3324.381,4410.571,0.0,0,[]
2025-07-26T20:34:02.592488,41,0,3421.048,4390.571,0.0,0,[]
2025-07-26T20:34:02.592650,42,0,3361.524,4396.762,0.0,0,[]
2025-07-26T20:34:02.631909,43,0,3289.143,4356.762,0.0,0,[]
2025-07-26T20:34:02.632325,44,0,3378.667,4293.429,0.0,0,[]
2025-07-26T20:34:02.632475,45,0,3406.762,4312.952,0.0,0,[]
2025-07-26T20:34:02.632598,46,0,3291.524,4387.238,0.0,0,[]
2025-07-26T20:34:02.632754,47,0,3290.095,4402.0,0.0,0,[]
2025-07-26T20:34:02.712597,48,0,3351.524,4399.619,0.0,0,[]
2025-07-26T20:34:02.713037,49,0,3273.905,4434.857,0.0,0,[]
2025-07-26T20:34:02.713234,50,0,3241.048,4432.0,0.0,0,[]
2025-07-26T20:34:02.713428,51,0,3349.619,4403.905,0.0,0,[]
2025-07-26T20:34:02.713570,52,0,3364.857,4396.286,0.0,0,[]
2025-07-26T20:34:02.713706,53,0,3305.81,4347.714,0.0,0,[]
2025-07-26T20:34:02.714027,54,0,3363.429,4278.19,0.0,0,[]
2025-07-26T20:34:02.714469,55,0,3394.381,4297.238,0.0,0,[]
2025-07-26T20:34:02.714765,56,0,3287.238,4366.286,0.0,0,[]
2025-07-26T20:34:02.716992,57,0,3261.524,4370.571,0.0,0,[]
2025-07-26T20:34:02.743993,58,0,3328.19,4372.0,0.0,0,[]
2025-07-26T20:34:02.744703,59,0,3288.667,4432.952,0.0,0,[]
2025-07-26T20:34:02.745451,60,0,3245.81,4443.429,0.0,0,[]
2025-07-26T20:34:02.746052,61,0,3321.524,4405.333,0.0,0,[]
2025-07-26T20:34:02.746413,62,0,3347.714,4403.905,0.0,0,[]
2025-07-26T20:34:02.790103,63,0,3315.333,4378.19,0.0,0,[]
2025-07-26T20:34:02.791455,64,0,3382.952,4311.048,0.0,0,[]
2025-07-26T20:34:02.791923,65,0,3423.429,4293.905,0.0,0,[]
2025-07-26T20:34:02.792352,66,0,3320.095,4326.762,0.0,0,[]
2025-07-26T20:34:02.792635,67,0,3279.619,4362.952,0.0,0,[]
2025-07-26T20:34:02.833898,68,0,3334.381,4414.857,0.0,0,[]
2025-07-26T20:34:02.834444,69,0,3303.905,4457.714,0.0,0,[]
2025-07-26T20:34:02.834655,70,0,3281.524,4441.048,0.0,0,[]
2025-07-26T20:34:02.834800,71,0,3351.048,4424.857,0.0,0,[]
2025-07-26T20:34:02.835115,72,0,3353.905,4434.381,0.0,0,[]
2025-07-26T20:34:02.857781,73,0,3319.143,4379.619,0.0,0,[]
2025-07-26T20:34:02.858590,74,0,3380.095,4302.476,0.0,0,[]
2025-07-26T20:34:02.858961,75,0,3420.095,4314.381,0.0,0,[]
2025-07-26T20:34:02.859241,76,0,3344.381,4354.381,0.0,0,[]
2025-07-26T20:34:02.859500,77,0,3295.333,4331.048,0.0,0,[]
2025-07-26T20:34:02.902620,78,0,3319.619,4335.333,0.0,0,[]
2025-07-26T20:34:02.903380,79,0,3294.857,4427.238,0.0,0,[]
2025-07-26T20:34:02.903832,80,0,3245.81,4452.0,0.0,0,[]
2025-07-26T20:34:02.904115,81,0,3269.143,4390.571,0.0,0,[]
2025-07-26T20:34:02.904315,82,0,3295.333,4408.667,0.0,0,[]
2025-07-26T20:34:02.946261,83,0,3298.19,4435.333,0.0,0,[]
2025-07-26T20:34:02.947001,84,0,3367.238,4365.333,0.0,0,[]
2025-07-26T20:34:02.947285,85,0,3422.476,4333.905,0.0,0,[]
2025-07-26T20:34:02.947548,86,0,3352.952,4358.19,0.0,0,[]
2025-07-26T20:34:02.947834,87,0,3308.19,4324.381,0.0,0,[]
2025-07-26T20:34:02.992438,88,0,3356.286,4318.667,0.0,0,[]
2025-07-26T20:34:02.993305,89,0,3324.381,4405.81,0.0,0,[]
2025-07-26T20:34:02.993806,90,0,3267.714,4430.571,0.0,0,[]
2025-07-26T20:34:02.994213,91,0,3331.048,4387.714,0.0,0,[]
2025-07-26T20:34:02.994598,92,0,3343.905,4421.524,0.0,0,[]
2025-07-26T20:34:03.014646,93,0,3265.333,4442.952,0.0,0,[]
2025-07-26T20:34:03.015658,94,0,3318.19,4375.81,0.0,0,[]
2025-07-26T20:34:03.016513,95,0,3427.714,4349.619,0.0,0,[]
2025-07-26T20:34:03.017057,96,0,3384.381,4359.143,0.0,0,[]
2025-07-26T20:34:03.017466,97,0,3325.81,4315.81,0.0,0,[]
2025-07-26T20:34:03.059213,98,0,3369.619,4292.0,0.0,0,[]
2025-07-26T20:34:03.059834,99,0,3340.095,4352.952,0.0,0,[]
2025-07-26T20:34:03.060240,100,0,3258.667,4408.667,0.0,0,[]
2025-07-26T20:34:03.060542,101,0,3307.714,4403.905,0.0,0,[]
2025-07-26T20:34:03.060878,102,0,3344.857,4417.238,0.0,0,[]
2025-07-26T20:34:03.104927,103,0,3265.333,4446.286,0.0,0,[]
2025-07-26T20:34:03.105823,104,0,3284.381,4418.19,0.0,0,[]
2025-07-26T20:34:03.106692,105,0,3388.667,4384.857,0.0,0,[]
2025-07-26T20:34:03.107651,106,0,3360.571,4376.286,0.0,0,[]
2025-07-26T20:34:03.108269,107,0,3304.857,4329.143,0.0,0,[]
2025-07-26T20:34:03.149495,108,0,3357.238,4280.095,0.0,0,[]
2025-07-26T20:34:03.150255,109,0,3347.238,4315.81,0.0,0,[]
2025-07-26T20:34:03.150607,110,0,3258.19,4379.143,0.0,0,[]
2025-07-26T20:34:03.150926,111,0,3272.0,4384.857,0.0,0,[]
2025-07-26T20:34:03.151279,112,0,3303.429,4394.381,0.0,0,[]
2025-07-26T20:34:03.172904,113,0,3265.81,4425.333,0.0,0,[]
2025-07-26T20:34:03.174003,114,0,3312.476,4407.714,0.0,0,[]
2025-07-26T20:34:03.174623,115,0,3392.476,4382.476,0.0,0,[]
2025-07-26T20:34:03.174946,116,0,3344.857,4379.143,0.0,0,[]
2025-07-26T20:34:03.175201,117,0,3309.619,4341.048,0.0,0,[]
2025-07-26T20:34:03.218226,118,0,3384.381,4290.095,0.0,0,[]
2025-07-26T20:34:03.219114,119,0,3375.81,4297.714,0.0,0,[]
